Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
75851.043662957,6.29870374568693,7.15147706614405,4.45,26831.5434003022,1283996.96848927
60509.8384635902,5.21502633030899,7.71666627145601,5.29,35376.733827958,947355.970086451
62052.1949859967,4.1396204689022,6.48468491536111,4.17,41722.6619034681,875799.24734427
61657.0435379126,7.51908743593154,7.92637223740049,4,42285.9628037329,1483041.33501214
92609.2276971839,5.48840198740142,7.4576287295172,5.14,29421.1713304954,1508856.42431475
81038.1448009214,5.01784659839657,6.79786910068823,2.36,35371.2125661972,1302814.48932942
54012.5727161075,6.46148889502609,7.19091540998129,5.07,21653.9846772806,747396.253126805
65573.4611099803,6.06153179335142,9.09085163186709,3.43,58195.4570316083,1723397.08928356
57335.7907735853,5.26470204134788,7.41826949326272,6.43,41826.0508209428,1059431.45126336
64098.0814688666,6.58344735065696,7.96441929742444,3.49,43769.9671348171,1309397.04942904
65212.366398608,5.78730659155178,7.63650032101547,5.05,29582.7227759331,981232.612371271
65256.1392281765,6.53822890025337,6.89525521869398,3.24,37875.2016602146,1389763.82152622
89488.6397616382,5.24782964691845,7.29063154944956,6.12,49089.9591242605,1599963.8071501
54415.8328039995,6.81760626606649,8.01487670088975,3.25,38937.7857710285,1208843.27673078
76674.522102812,7.15242450311477,9.29351323944201,6.17,43156.0867835897,2059301.34341981
62702.3689437613,5.78089458974202,8.1319840583365,3.27,47285.4616765951,1272337.50350584
72788.167058024,6.55988263154104,7.33768923710169,3.09,31765.8977290137,1390377.37493619
72415.4279875143,6.27197437932454,7.36550440462391,4.08,28885.0532996044,1212899.21865627
73896.1034219488,6.18209179722774,6.08026960562656,3.05,44256.7791324606,1393482.84962797
87541.4528781849,6.57019358307742,6.39910670769189,3.22,31044.9794668348,1603046.17935713
71843.758903885,5.75346699273532,7.42784464025784,4.44,27676.2713988499,1063069.91642509
74141.3311121831,4.99461674301046,6.66929268645807,3.4,46905.1929528219,1068492.61299479
74101.4930404899,6.28474996584018,6.87400902603325,3.46,34628.5393202781,1337973.73201597
42943.9360086461,6.28922285203564,8.36606762447457,3.25,34468.8738315807,889831.151052207
71267.7062497718,5.57952082161237,8.10522829726279,4.4,36795.3981651396,1308231.76941177
72655.6487281399,7.54560887629686,7.20182330948525,4.1,23623.3000672901,1612102.09670813
72531.1338023825,4.66180176130539,6.49881520149485,4.18,15167.4110710335,578161.495540169
72259.5827338171,6.88937310352647,6.2577767440247,2,45598.8967401775,1454126.55099181
63593.9511406185,8.0166274530446,8.00587038553421,6.47,40186.2933689402,1684537.96115638
85696.2039428824,6.38942771651182,4.84059505515017,4.47,24138.0662842515,1347210.09225497
80077.9305018817,5.73952183264662,7.43700914497537,4.5,30774.3943050799,1603342.66926749
75339.9158209788,5.4074782409856,7.42215628690159,5.07,49307.2098091536,1383563.5742572
54618.2362451556,6.00261802076363,5.75716508681424,4.12,40673.9221011801,705444.116790904
66829.1838793527,5.57878808020765,7.34342085061812,4.22,48776.9266064209,1418045.71879069
82760.3762716593,6.1356940101914,6.77856374369907,4,33839.0851860463,1457755.97931771
79769.0528971658,7.11826601258248,7.87198275698505,5.41,22669.6741187405,1617405.42473352
46800.3725884913,7.15469533430771,4.51335383125173,4.24,29587.1385346378,456019.171216889
78186.2829366601,5.50090451683982,7.18391204798626,4.37,28130.2659192054,1348804.22934007
65091.3091774501,5.34942286941346,8.59484263876977,5.42,49224.0928050388,1579360.82481112
51218.6782600276,4.86441117373236,6.60963403864234,2.35,21091.587441168,385678.166673123
74095.7128145971,5.90876478933783,6.84736232630266,3,32774.0219748158,1121023.43701055
62769.0346834202,5.57158786562247,7.78098580374166,4.45,43314.1610825856,1178553.61617926
64836.6539815814,6.49052381693985,8.27198289183694,6.3,35163.5168362789,1296467.99364115
59141.7964422585,5.6313173747958,4.1986766291258,2.17,29386.5804487921,313651.503233292
66698.739727487,4.79064565642778,8.36538329141133,5.21,51747.7767643047,1530294.57733993
75892.5062776946,4.7156835763144,6.79321587371422,3.15,40908.8923232921,1249914.39484254
70031.2730378527,4.62334449539369,9.18866726182511,4.13,36679.4320262847,1270432.39962533
79757.0185648435,3.96267220613804,6.36072221813239,2.08,45130.8282780313,1123753.73420143
60029.432639953,5.71487853785657,7.99051370202081,6.01,32818.0671328988,1005087.36103998
70329.4098843194,5.9887832052782,8.3431252208693,4.36,48077.2649630308,1712282.25936342
65907.9466787571,5.50641284521817,5.7272021985685,3.39,33303.5431034771,698457.677649967
87068.2451307206,6.42778122889958,6.53957720342567,4.12,16083.1444229684,1322439.10755647
76327.2120629355,7.08466412385402,6.58401696552157,3.13,42939.2742403768,1599615.74455306
62315.583699923,6.68246297036421,5.76414119348529,3.41,47163.7546160411,1142264.24767841
63579.8979574716,3.34259917365361,7.22114739543095,6.47,51246.1028786826,1012768.75622901
66197.6737665074,5.79027345141563,5.89533512387655,4.19,55849.4692225837,1244916.54754329
65984.2969071486,5.56092910093242,5.7728513403737,2.18,40976.7868281964,1016526.59374355
70894.141134778,7.04070799075227,6.93716676595701,4.01,24878.4617319431,1383565.69618953
78186.2392432589,5.83806382771964,5.13346571081311,4.17,49617.7314160528,1526369.64743524
59539.4123994626,6.30509554268176,7.86608200297655,3.23,14403.8352959878,961495.096445765
77163.3005697761,5.05231150130606,7.51406203163427,6.06,27766.7619389615,1228362.74689607
67082.0258650918,6.24485949809168,9.02804722240311,4.45,40412.0477597024,1674680.74073848
53120.6292474611,6.81237282706352,9.20024620013175,5.39,36100.5771768539,1411217.49285109
79095.279230382,6.66680886605095,6.73853368242765,2.5,23624.2489373264,1476392.55075533
71244.1707468658,6.47716882066761,5.33101017582148,2.36,15769.199970062,751324.13874907
79058.9399092003,5.01809729988425,6.6847791897097,3.35,35074.2648105219,1366714.37555273
84703.6282299574,5.91821078295782,6.88367087734409,2.36,51169.5855946574,1718625.94527458
73001.1112484747,4.72850812914077,8.46146827480832,3.38,45338.0913903797,1344869.27970649
90972.4061270065,5.40191320110673,7.32322484648487,3.37,24943.9619394056,1442079.05731339
77362.0545583807,6.03271483015378,5.38299815397009,3.31,24171.1824742017,1000892.04640438
70850.165815317,6.43333939863534,8.57599450901388,5.23,42035.9919854521,1553395.56206258
81248.196971875,7.93900373491211,6.74948871632683,4.25,48922.5214003447,1969256.93301589
72173.330871716,5.63731209790885,6.80926660953443,2.2,42946.0809925388,1435261.98681704
46627.7894814501,5.27661489789906,6.4073395200693,3.28,37302.5253375922,718874.679765292
82113.9820060696,6.7449058352793,6.596278185129,2.43,51561.2631356534,1883082.27632007
62622.4837930421,6.03689561012485,8.84477396033384,6.16,48899.5138186045,1502443.22975094
70607.2827087146,6.83584116773383,4.54146686930393,3.42,58793.2681999755,1513650.38118926
80335.9615528479,6.04500033126067,5.16590184236498,4.04,56689.2790744723,1410264.40477702
58765.0401954759,5.50657963293413,4.88238059600443,4.12,30997.4390416425,647691.835202872
86849.8444232029,5.68934157702388,6.1812278612311,3.01,45178.4676835112,1675062.89068713
71918.6683156566,7.91203560594718,7.09271404070392,5.28,23690.6979936729,1336134.48588214
75513.2468871411,4.60791165552788,8.08698110893607,6.5,37175.0706362709,1376240.61529908
66359.1548478514,6.5464953298302,8.04119857177473,6.42,32976.8079659484,1680017.24042077
68638.107845976,6.44580726158336,5.98022928013159,2.49,25380.4130119254,1186025.95087703
86084.3352305614,6.14384348895307,6.77606846151017,4.33,24447.1066955946,1460044.54625013
55076.0722195659,5.95504190123518,6.49969637713027,4.06,23794.9517800567,650939.206671852
74682.2241636274,7.19809096963897,7.32870912167974,4.12,39293.6529963047,1525690.99505673
69379.2381717445,8.20738606003325,8.27338677168435,6.4,34612.7637160451,1827476.19606152
61431.8292912075,6.95553584683076,6.07183070266584,3.18,32912.0439818602,860399.345193215
74085.6886425114,5.88557741906475,7.81324239653672,5.35,32481.5217747088,1574181.73175318
54204.8111207744,4.94644289963927,5.05618974026501,3.39,39735.0687111658,333160.994279495
60842.8044495733,5.73137765532847,8.11502446210757,3.2,45258.1587089738,1279681.15439659
85429.4659767276,6.33676991527265,6.62864500513158,3.32,36411.8345605675,1594748.12458456
76602.893925243,5.63438805362312,8.4404909109933,5.13,20927.4307892027,1495375.42334553
65629.8809748133,6.4184715331624,7.52487465383319,6.19,17609.1969315374,954732.903840288
74227.495234383,6.99067675951015,6.83395590177078,2.46,25934.6491997925,1426695.6863993
79671.414004314,6.29551613925201,6.84012538248915,2.44,35953.1572289645,1468459.95474691
71816.2764257985,5.4944875204498,8.62926840652209,6.27,41178.2611917578,1607863.82828653
54623.7652887508,5.84459870300025,8.2971243568419,4.03,41939.5150717703,888866.39453956
61536.5572164795,6.67054290691821,6.99401590424023,2.15,29346.7209046172,1151341.85020436
66357.5284168729,6.37806604987795,7.22147452501585,6.36,38072.2846805672,1045704.70032846
64957.9263793336,5.07922883509893,7.64833492038703,4,49513.8964301784,1279160.98758547
86895.5962073074,6.68649040192296,7.32151312372036,6.26,38042.7361164075,1799455.40609275
90533.3135158084,6.70584351773086,8.15147114114972,3.23,46610.7355682315,2005167.48021723
65939.8849453504,7.47810445026866,7.55591943659913,6.18,29620.8395336956,1492612.18936154
56505.8277951627,5.30053364276493,7.79537499978631,3.43,30995.488167476,976481.716838295
60564.0515308213,5.66615855565776,8.38233921832765,5.03,49574.1041729859,1247002.16426284
78606.7471376518,7.03177382875381,5.09352673507805,3.37,51235.5892923126,1426682.13463721
72747.1290329986,5.6652506322473,6.78312145190603,3.35,35060.3486323453,1171989.71780841
76193.7163595409,5.99666195398985,7.90954520199045,4.18,26736.0959980361,1370909.95193431
70912.8917286206,5.35422692141355,7.5087759066602,3.46,20797.8219260967,1083071.55982463
81922.7475259831,6.13466095757219,6.72077255718848,2.01,21677.0133915893,1065656.02347586
73312.8881720852,7.2423938040324,7.06487823332834,4.16,32256.704509173,1492095.14319744
48483.9423018425,6.08206475381959,7.40594894733477,5.05,35848.0812672504,936864.687834366
85009.0673941548,6.46929455156474,6.77424335118374,3.39,48601.7974554952,1966139.92775068
79029.4604512948,7.40516650623259,5.44858009672118,4.24,48607.0954198944,1558196.96857136
70301.2379354176,5.80749454321164,5.83884417422183,3.25,49076.6543794803,1280588.34189717
46339.9008089345,4.16897216030849,8.15953758264349,4.27,52123.9938635075,853750.652948794
68272.3196494317,4.07932016417924,7.9832595762959,4.05,30937.8284833428,978824.601615563
60285.6061718291,5.14241468511798,9.91652843483113,3.14,27370.1857184141,1273554.27783518
62671.7307015064,5.53792673032932,6.40202831663501,4.44,31702.7145472359,798659.217098988
66615.8899157487,6.40178864146155,4.89420334103426,4.01,48604.0743853048,1114128.47004126
78431.3104132593,4.55987059779337,7.49944678665784,3.13,23623.3009830629,1108894.00322616
46646.7105405113,6.331878075479,6.72679581207917,3.45,34006.865298191,710269.213968103
72405.471687085,4.37260383921396,7.47379312946266,6.31,35062.8865416204,1142127.88427019
66225.9048018815,6.33378879255576,6.47618592990582,3.47,44384.5197448955,1378269.57282251
56106.3567085628,7.00280914700253,6.74422816586559,3.48,46002.9039581937,1140126.18694318
65896.4220739896,5.8317253577777,6.58628583382108,2.2,34170.3366635087,999146.869374394
71601.6410554891,6.06699948709695,7.24990524049701,4.24,34787.4653720593,1289201.3907333
57584.8452406871,6.23577736598303,4.67407356444361,2.12,46724.8992115167,973197.775347568
65075.8577560382,6.72100160590051,8.10355007060873,6.26,30826.0782097545,1511653.4548035
69635.5987474487,6.72137383399584,6.26497684917389,2.09,26312.3588338698,1158677.20197068
62829.0418103024,5.66021831216234,7.14192089955095,6.13,29277.538090042,1009093.80151039
57093.5637973804,6.68465786677633,6.98721661387378,2.18,19379.0208240568,861013.946077561
72919.1290135842,5.38638650409215,7.27638213509611,4.49,26625.1390651049,1064371.76412005
92774.6756877768,5.99064891618304,7.16324096087544,5.38,35016.4552176533,1883469.24354168
59443.2013041721,7.22901769076151,8.36386379438038,3.09,28100.3177083641,1191340.82587547
71677.3073303295,5.23487525169212,6.58186852251083,3.39,38736.9020029962,1300303.4071227
77620.9211488715,5.87116806219168,6.67835759668879,4.12,29115.6848515361,1126042.40497141
95236.1370541278,5.69389634211106,7.07409279522937,3.42,41524.5832994539,1848511.10816
73145.4857555224,5.69942820119272,5.63625956976312,2,31750.2676659115,1072874.61021656
62311.3877530032,5.49231043871451,5.69082542043662,4.23,51601.5940071679,1019127.7329514
66854.3876243394,5.01648717986988,6.652221249888,4.16,41382.7258964465,1210161.07049412
70520.2727826636,6.62829804002886,6.14679810329354,4.48,51639.3069723694,1561234.13316886
94241.8233228653,7.70120570156451,8.07153507042524,6.29,39139.5729665389,2180065.59773864
83664.3897587008,4.95056954796232,7.65416270700549,4.3,39642.129934743,1665515.24612232
62241.1241391044,5.29424288492688,7.23075355010677,3.18,55613.3757063709,1307136.33458098
74286.58228548,7.10127001754002,6.33648531295554,2.44,33439.4441629731,1604207.68427662
70217.7803464886,5.57601845128479,6.43135130687768,4.1,38779.3460125827,1057125.83908588
35454.7146594754,6.85570836390111,6.01864650267961,4.5,59636.402553025,1077805.57772632
80707.4049144854,6.71487203967188,5.36266849632241,2.25,25433.3029153142,1328525.02019627
54921.9098130275,4.81899676930911,6.13441962281821,3.09,49547.4556320581,1017775.5118271
67258.5875567787,6.37063842623327,6.51762512259303,2.45,50955.5725388263,1443816.97089639
77509.1377996097,6.12073711577524,7.35036172023505,5.46,18264.2300479188,1322010.0566819
57759.7652789546,5.43786162921454,6.10055069948958,3.29,49698.1987231539,1064939.52251981
54234.3840279591,5.22359535476768,7.08851521284069,6.33,37393.998710862,768541.916124596
63438.727566939,5.64016234365625,9.15153130256655,6.12,32180.3604676567,1244563.27469175
40141.5664765174,5.05581967521378,7.39815393078189,4.46,53364.4628809632,744291.027321074
86197.0292104185,6.04355470560063,7.6553750073659,3.34,44099.5352735459,1879416.22245231
75992.0038190696,5.04089643309114,6.98477017711494,3.17,39503.0980687055,1131698.21419536
61482.9787976248,4.37696918517402,7.79451833728854,5.02,34993.8414043945,1000713.5863274
70256.3602090335,5.00368418792126,8.57913866946029,3.1,45672.3899898482,1313128.13783586
91328.0924412642,5.12741545218186,6.54259795829309,4.32,49530.0003386884,1810561.1745762
75106.2774364639,7.21255777720221,8.0655684096904,5.5,41143.4377437748,1877268.75002162
79908.1598741393,5.72505074551407,6.44520071141545,3.3,40229.9878487686,1495672.59380075
93763.1128249684,4.97160371245887,6.3409962596142,2.19,44047.9111698501,1708102.10239872
50167.4862794006,7.55981605920231,7.35822966678461,3.08,34292.3069425434,1058356.1801034
51391.6443474244,5.55952561132623,6.90384807375127,3.13,28063.7179637003,681089.918915701
79823.4094467133,5.74480841727009,9.63240303055835,5.35,41545.6122636073,1958064.74206054
65913.8616097237,4.8578334203305,5.35501254985401,2.44,12450.5784749977,353240.054672692
69603.6906571082,7.43306541864669,5.09702536204905,2.05,31337.780850703,1054304.1717288
46367.2058588839,5.29072047587938,5.18161380399605,4.5,26015.2964465748,268050.814743514
66195.3377140093,6.50797136331446,6.61186114473185,3.14,37288.9235744304,1318597.71477866
76899.2820041233,5.34752726501466,7.76350224096641,3.25,37825.7798042571,1334537.42355949
54427.9115109663,7.19002301893006,7.3321346621072,3.03,54045.9427136436,1598736.40016478
82920.8783743023,6.17150148239858,7.14649988890327,4.27,33935.9722740156,1699952.81444788
47121.0099579002,6.71488202284446,6.65092264541903,3.23,46303.4621074585,1012269.82010469
74968.4173232895,4.70949840414661,6.55638236855005,3.08,28045.4221435318,1093506.01425066
68222.7425829193,6.30906933469452,7.05706192088439,6.22,32660.4397111601,1064703.30523594
61485.8739851556,5.87146216146701,7.85127618893144,4.4,38179.7804024769,1184614.08702402
72894.7371673531,6.0291079964616,6.56305329468157,4.01,37796.055653301,1146480.21353497
68254.5959664605,7.89819069059165,7.48557251467646,4.36,48908.7715778505,1925615.84080549
62088.7009005336,7.05311110817866,7.11396842113638,5.23,38337.4784094564,1233882.55530296
60658.6483328049,4.53762982693729,6.4402432363333,3.49,45004.9700153371,822685.374581673
76321.0626901451,6.67309983335946,7.48804658216327,4.46,56696.5175001652,1935831.0390568
52141.3590088447,7.56715293835141,7.29979642172175,3.28,29595.4314299524,912585.621169246
75080.1735639095,5.96980058015002,7.21591213680292,5.35,50408.8601703169,1636906.28837785
62117.4546216402,7.31499200211041,6.39610073701564,3.13,26295.4396612671,1197929.7431865
74253.4431941394,4.4049146619606,5.28033263221975,3.25,44939.6725561173,1039794.76744782
65561.4558445417,5.31942298001368,6.52610149041586,2.47,40231.6968847042,1033450.13928111
58124.4234607936,5.93775940542945,6.82234661996358,2.34,28863.868032538,839589.844483433
62159.2275859879,5.16284962383383,4.31625905390054,2.04,36644.5302440113,782800.49470291
88722.9595354089,5.86446592249803,5.98742429226904,4.06,29896.6741742636,1547127.38645843
74791.0167549043,6.11342940601403,7.48040880142241,6.45,29153.7996498806,1518706.28289303
67305.6247452149,6.32409487394521,5.48282260349196,2.42,39369.644117068,1074456.40249041
51195.8953332161,5.9914285998028,7.04441978075193,4.05,30028.6216659235,671960.644893005
63223.3696124851,4.94463070587249,8.08735662538084,3.32,35891.8061627835,1185734.9581773
78788.4395236989,6.77248747309417,6.63759752115104,4.01,38656.4313863618,1518454.0603521
58367.6900645558,5.67638693239153,6.21939071050382,4.46,28800.9098809402,666745.671431244
65149.8959095738,5.56184787495525,7.12141761572569,6.36,29190.8879807975,988014.75606432
72416.4808973431,6.1622441280212,7.26895352034149,4.44,6805.74078311047,997452.500886766
81374.6710491736,6.59402295071336,8.38646043123659,4.09,38647.5030557275,1791307.24109703
70342.6710547828,4.55556060498047,7.30991937517843,6.34,34970.815795313,1223589.04602437
68966.9755656618,4.99924783707405,8.05950533042771,5.5,39917.4341177717,1321257.25057209
60104.1211312901,7.70114505267806,7.25900131570638,6.33,31781.9247373062,1193687.18061231
55192.8498593474,5.95399357563435,6.67218106320966,4.07,36705.9066910371,840208.74304146
68599.7382734092,6.67420365847584,6.59635422551401,2.13,42548.1100420532,1474745.01540938
76611.8893220328,5.4477558103601,8.57052605753159,5.22,33001.9146658119,1527439.71726599
45318.6741805237,5.70923296754553,6.92556099391693,2.36,47223.1642695993,802048.445531414
73714.164827193,6.10737086995732,6.33705380545672,3.08,30049.170013554,1016960.6547934
59961.0953002359,6.73572899106511,6.09209958957445,3.49,31853.7117282778,1051230.0005784
70444.4627327887,4.71713560204471,7.8839963390227,3.46,41919.5839385153,1209964.35233124
66638.8660444856,7.97322039013345,6.22915563478317,4.25,26641.7033221246,1357208.23773923
73869.535515389,6.39643785529491,7.50673303378682,5.46,25694.2473129594,1513846.59470778
74112.7932876541,4.41258546015149,8.0546217231507,3.09,66995.4740494317,1737570.50507453
44180.4608443032,7.11657523090691,6.90248545357841,3.32,30809.9674848372,613370.851093746
65279.3425908824,4.47047927098655,6.92487389701587,4.39,29971.8997639648,767784.630443315
63342.2914591063,5.59422584858442,8.16627215336801,3.19,31726.6684761273,1181663.48357115
77352.637603492,9.00890009219458,5.89476188020984,3.49,39667.5072643099,1898168.68405437
76053.5514292424,6.99975580438536,5.44927480153201,3.49,45636.3300361587,1471784.00517606
92669.5880330619,5.30277072558699,5.41923578334456,4.11,31467.4811930867,1397461.55252241
40748.6530872715,6.25039804378749,5.58679444157247,2.47,46643.1568409092,664465.330987397
68176.0697807608,5.43639596981627,7.81273125634379,3.42,32525.4451706267,1128252.81941175
84824.2206255071,5.86606633761583,7.22911210970401,3.26,27862.6732155369,1273629.12431665
38571.9636697535,7.42529172536983,5.72300868498869,3.47,47386.7936137142,968411.624394605
63843.7557574263,6.24069409642192,6.40850053913866,3.13,37703.2969368435,1071537.37638207
87444.169136273,7.07804819075687,4.95985856195573,3.37,51591.6755696138,1802294.28889866
63409.9767934004,5.76762292544755,6.08720874850855,4.08,56256.9820324918,1369582.58249144
55096.796645423,6.84847213284025,7.43261314590376,5.04,52405.2800607842,1350283.99651667
84597.3049209335,5.52265320381723,7.87501196531407,3.37,31143.8896634923,1637831.32783463
71408.2957407634,6.56500638145581,7.23260952748156,6.21,49463.0492633304,1574279.81397754
77376.1733071444,4.77149946623606,7.72384467226882,5.04,38105.777861147,1251063.64995483
58968.0284690522,5.39432197958559,5.68870347961705,4.22,50936.3308571034,992622.769267206
86528.9265394078,6.0136896208498,7.96610918127106,4.13,27593.1257615047,1616505.35412964
63274.6707346147,5.49036799097796,8.56222930686103,3,38904.6673992134,1440106.86389146
72264.4879856374,5.55773433764763,6.62717081177427,3,32827.6754667131,1139014.19364814
56180.5914313818,6.20192117154195,7.1806710938266,4.27,41036.2841522689,1139072.7722894
59952.6574973875,5.23795017364431,8.19457135115056,5.49,50752.1940163548,1243491.57167752
59938.75110024,6.50675366900481,4.99036453893987,2.33,44065.1494342253,1021126.6825481
72847.9884157494,5.94706430186501,6.45905872754961,3.03,21985.7346734684,960918.658447579
65803.6006472008,6.73087018450579,7.06398835769705,4.06,36011.0511691105,1306288.2274582
73177.6246002452,6.70644284428402,7.22691632359772,6.24,41971.1618291873,1537897.11811872
64469.0336416406,4.53453824025558,5.8390495623677,2.03,43745.9908164117,909885.801415027
87928.1375435283,5.41696059726245,7.86828835624336,6.21,47452.3578494693,1752112.60416309
70844.2055210895,4.1772138458101,7.50895805388387,5.34,33483.652479802,1129388.12297668
87758.4332130747,6.6502518125569,8.60761219459569,3.16,47320.6815816522,2024902.52128311
60555.4050428286,4.98685775162404,6.94933359822211,2.5,49309.8548765276,1164968.87663175
60055.6061964933,4.873748963539,7.50524375161514,4.27,44435.1645212526,1187454.67248781
88603.2087760559,7.09717654803125,5.23261615318447,2.16,37215.6696432358,1675702.22325349
62873.3696861255,5.7779362697875,7.6061419843595,5.27,41637.7952945014,1163559.47105129
54226.2913057489,5.37017355795929,7.50522217803367,4.33,35596.824578026,814240.281598352
76309.494631025,6.06962596229847,7.66853536914277,4.09,42652.3673490607,1480674.79882514
68297.5180459738,5.53375917115011,8.25721362014028,4.35,23177.5818452764,1281308.33160208
58895.3309535986,6.59426554224783,6.00737411474325,4.14,41856.3658641596,1187044.05280882
75782.3351402661,6.34134098754161,6.00973669014388,4.16,23287.0717613521,1267803.31684035
72314.8533893605,4.94039131379267,7.69242683329373,6.45,35998.3194846427,1094792.0032017
70422.2934222188,8.1328073497185,7.22304253486158,3.17,20206.5240611059,1489574.13701378
80407.3114176934,5.84664327993027,6.59200151651736,3.28,22800.0369613318,1280995.54915856
65069.947995186,4.22188195548513,6.91204393720585,4.38,45095.699764381,1046347.12078429
72932.2493006356,5.20829679179079,6.86519071479886,4.21,30072.7197288372,1149694.0342608
54769.3773659237,6.71908694483875,7.53041117122168,3.45,39001.5709738446,1063344.63492703
79296.6991236457,5.93567969407641,7.12047363747544,4.06,24298.9747291695,1377113.02613595
82353.2892312852,6.3240680405558,6.77123917732012,2.49,31745.9245343481,1459525.37584855
38122.5244882629,6.33610894210097,7.76255088307181,5.12,38067.5521841443,899609.300142803
60757.3168113077,4.92157867885405,6.20532751662847,3.5,29017.4087179125,482689.703375666
66469.3694730565,4.66386339530711,6.1175423908016,4.13,22670.6086159664,412269.203399561
59007.6732316944,5.88008111769987,7.22050504922384,6.49,33631.2291747865,1209797.57980964
88876.3171538348,4.63845776690019,5.9712244186062,3.09,29004.1640534081,1342506.92137075
63242.1512715376,5.52879024825427,6.20659975747925,4.21,14291.1530337141,727866.525167908
62974.4253690616,5.54232681365128,7.83417276894695,3.12,48184.9163504107,1447250.99902498
86744.0491709614,6.01156417919707,6.03503893204125,4.38,32474.8345165384,1578766.04995913
69801.4517574143,6.26907634017834,7.69192696006863,4.38,37852.541705361,1578737.43634006
63542.3093931236,6.22135658130823,7.36522861806077,4.11,57318.7866350794,1445527.13666544
78403.6379622085,5.78101980474801,5.23019618594607,4.49,33686.3650786059,1221823.70446984
85662.3026782549,6.43573943123412,8.72962102417339,3.23,42401.6010930948,2031338.3469761
82851.7302072167,4.8652509030801,6.77317817923268,2.22,33366.2746393538,1232974.142083
70934.9372600613,6.44363220518857,7.02675323105344,6.14,36394.2539153321,1426402.80660543
64354.7732715234,4.31295215340867,6.32967066444054,3.09,25495.3559395327,520217.89299136
79243.2368246507,5.82232435844776,6.54460274554995,4.23,32761.556729028,1314770.46994938
74944.3467908537,6.31097906978836,6.43465915339924,3.44,31389.2913682041,1249331.45019076
77545.9256941882,6.09580799340522,7.89617005674132,5.47,52740.4091740205,1835564.68920777
69789.3274003528,5.22132233186378,6.34119585017053,2.36,40473.7652490814,1018173.70306395
60308.9126579615,3.68628699464615,7.29409642401292,3.32,35971.4701345744,607858.991171298
89130.0327565599,4.3320338738733,7.00066709571827,3.45,39154.7873320175,1340983.25035903
73505.5976499283,6.02600547045462,5.97778161740287,2.24,39677.3277084409,1292740.44643023
84023.3288627377,7.1020308447622,6.65046209458393,4.32,33106.2000254847,1772780.14260328
53971.2403750313,7.21116920403213,5.96687890242149,3.25,46685.3633643187,1131887.76178601
74750.1865534574,6.19545846782062,7.57447371972142,4.06,36538.7565482473,1603627.93774969
56128.0042808308,5.67298089472502,6.7972898680145,3.38,32807.5098020564,809121.105843182
73886.0807580649,5.54367411289611,5.58625078698823,2.16,26038.5081915068,987004.083674377
45781.2344639182,5.45703691484912,5.89208494214398,4.43,34660.1830809466,676970.690909921
59788.2189265053,4.65898716427248,6.1897985827796,4.34,15036.268088177,461473.566526719
47320.6572053789,3.55805375963444,7.00698700936818,3.16,15776.6185950135,15938.6579232879
81510.3683706814,6.19502301250067,5.85758557400822,4.03,39937.3692574875,1622827.29784367
81013.6152937822,7.14979741553911,7.23910541761076,5.44,45472.0494508672,1924155.58152799
70829.5780083835,6.83219229492278,6.14904032749863,3.3,49360.0942926514,1548598.75456926
94889.8004125356,7.20846426618882,6.3387956199933,3.41,31884.4403116536,2007639.43213686
62635.2599238025,4.37308664867002,6.57105655753587,4.26,24348.025870147,461912.244284167
68871.4473770179,4.75111927943313,7.99951128809657,4,40863.701212326,1243838.63422872
76150.0502171912,5.89238636744239,7.45070857376838,5.07,31443.0443336467,1309922.85417634
62443.2915497023,5.88707234128305,8.71891978106502,6.13,37078.6845212242,1343484.72673607
57597.5809416441,5.06713464058369,6.56820803717749,2.02,29580.7955971684,771214.479572304
70194.5721072069,7.29642880242025,6.17457780436705,2.23,29254.106314457,1244955.46071153
58342.3677916509,4.5119145963752,5.5253976409147,3.44,19056.0439388815,365929.597258218
64492.9544784779,8.0196349950719,6.42408541960992,4.41,30102.1331876416,1453108.79381767
83284.4515180207,5.59191268804153,5.40936787813958,4.31,24627.5488953532,1128906.3392211
70975.9710964948,6.79131968517406,8.99901264434464,3.15,61104.3627815331,2100698.07115711
77742.1891532105,5.07662466957736,7.37751164956978,4.41,22231.8303233338,1105024.41626698
60563.7874714408,6.87437439952419,7.73441859920332,5.47,31568.1014942002,1159526.15420616
75454.164294434,8.22447023943173,8.17976000360393,5.29,51172.947039681,1940933.47241606
74490.4027906579,6.69297470226254,7.50046428794177,4.33,35264.611828846,1549031.0930417
71052.4616627336,5.09379403335602,7.14208920683364,3.45,46731.657488535,1379456.03071087
90293.0312092318,5.3687552373686,8.07825917300261,4.2,26550.7125375623,1501917.31809565
62060.9426575125,5.95277900050945,4.49869851168627,3.45,55583.9382309877,963655.577385813
88556.005979956,4.89926776376111,6.58465180255284,4,59262.5392983725,1900999.54590532
64780.8758320681,7.31380363004461,6.11046577689742,2.32,27027.0564850493,1200060.66203741
59940.0651307351,6.26575050285842,6.88806868303305,2.11,27129.8037758982,1063743.42416582
62699.5264908446,7.43118052755803,5.73302691983802,3.39,46419.4703700942,1252733.09655161
63574.466215718,5.32754731117479,6.08697686839659,2.34,34714.7207171373,907530.175313622
66965.0447018139,6.82327416463219,8.13726299257162,3.5,22890.8415440492,1256086.50705911
